Start,Start_Timestamp,PM2.5-Pollutant,PM2.5-Value,PM2.5-Validity,PM2.5-Verification,PM10-Pollutant,PM10-Value,PM10-Validity,PM10-Verification,NO2-Pollutant,NO2-Value,NO2-Validity,NO2-Verification,O3-Pollutant,O3-Value,O3-Validity,O3-Verification,SO2-Pollutant,SO2-Value,SO2-Validity,SO2-Verification
2013-01-31,1359590400,6001.0,6.390000000000001,1.0,1.0,5.0,8.985,1.0,1.0,8.0,11.735,1.0,1.0,7.0,65.32499999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-01,1359676800,6001.0,8.815,1.0,1.0,5.0,12.17,1.0,1.0,8.0,19.665,1.0,1.0,7.0,53.900000000000006,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-02,1359763200,6001.0,7.295,1.0,1.0,5.0,8.805,1.0,1.0,8.0,11.934999999999999,1.0,1.0,7.0,51.83,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-03,1359849600,6001.0,9.07,1.0,1.0,5.0,11.54,1.0,1.0,8.0,11.895,1.0,1.0,7.0,54.620000000000005,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-04,1359936000,6001.0,8.765,1.0,1.0,5.0,11.825,1.0,1.0,8.0,15.17,1.0,1.0,7.0,48.355000000000004,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-05,1360022400,6001.0,6.085,1.0,1.0,5.0,8.26,1.0,1.0,8.0,12.68,1.0,1.0,7.0,66.77,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-06,1360108800,6001.0,10.265,1.0,1.0,5.0,13.835,1.0,1.0,8.0,17.805,1.0,1.0,7.0,55.285,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-07,1360195200,6001.0,13.045,1.0,1.0,5.0,14.925,1.0,1.0,8.0,18.055,1.0,1.0,7.0,41.34,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-08,1360281600,6001.0,13.559999999999999,1.0,1.0,5.0,15.04,1.0,1.0,8.0,18.575,1.0,1.0,7.0,36.6,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-09,1360368000,6001.0,13.16,1.0,1.0,5.0,14.254999999999999,1.0,1.0,8.0,17.564999999999998,1.0,1.0,7.0,48.025,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-10,1360454400,6001.0,15.29,1.0,1.0,5.0,17.865347169153658,1.0,1.0,8.0,14.3,1.0,1.0,7.0,49.95,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-11,1360540800,6001.0,27.54,1.0,1.0,5.0,31.02,1.0,1.0,8.0,21.38,1.0,1.0,7.0,39.045,1.0,1.0,1.0,4.515000000000001,1.0,1.0
2013-02-12,1360627200,6001.0,38.83,1.0,1.0,5.0,42.96,1.0,1.0,8.0,28.310000000000002,1.0,1.0,7.0,35.245,1.0,1.0,1.0,7.245,1.0,1.0
2013-02-13,1360713600,6001.0,29.91,1.0,1.0,5.0,33.6,1.0,1.0,8.0,23.784999999999997,1.0,1.0,7.0,35.635,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-14,1360800000,6001.0,27.195,1.0,1.0,5.0,30.21,1.0,1.0,8.0,25.35,1.0,1.0,7.0,28.385,1.0,1.0,1.0,2.07,1.0,1.0
2013-02-15,1360886400,6001.0,44.275,1.0,1.0,5.0,49.535,1.0,1.0,8.0,36.29,1.0,1.0,7.0,28.585,1.0,1.0,1.0,6.16,1.0,1.0
2013-02-16,1360972800,6001.0,52.365,1.0,1.0,5.0,60.82,1.0,1.0,8.0,44.33,1.0,1.0,7.0,13.76,1.0,1.0,1.0,5.59,1.0,1.0
2013-02-17,1361059200,6001.0,30.545,1.0,1.0,5.0,34.370000000000005,1.0,1.0,8.0,20.240000000000002,1.0,1.0,7.0,36.525,1.0,1.0,1.0,2.9000000000000004,1.0,1.0
2013-02-18,1361145600,6001.0,21.2,1.0,1.0,5.0,26.17,1.0,1.0,8.0,28.200000000000003,1.0,1.0,7.0,43.955,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-19,1361232000,6001.0,5.715,1.0,1.0,5.0,6.4399999999999995,1.0,1.0,8.0,19.965,1.0,1.0,7.0,39.95,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-20,1361318400,6001.0,6.595000000000001,1.0,1.0,5.0,7.755,1.0,1.0,8.0,16.46,1.0,1.0,7.0,69.81,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-21,1361404800,6001.0,8.36,1.0,1.0,5.0,10.83,1.0,1.0,8.0,18.105,1.0,1.0,7.0,67.565,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-22,1361491200,6001.0,33.235,1.0,1.0,5.0,37.95,1.0,1.0,8.0,21.805,1.0,1.0,7.0,65.69,1.0,1.0,1.0,4.275,1.0,1.0
2013-02-23,1361577600,6001.0,26.630000000000003,1.0,1.0,5.0,28.725,1.0,1.0,8.0,18.555,1.0,1.0,7.0,63.905,1.0,1.0,1.0,3.665,1.0,1.0
2013-02-24,1361664000,6001.0,28.08,1.0,1.0,5.0,37.260000000000005,1.0,1.0,8.0,24.130000000000003,1.0,1.0,7.0,27.905,1.0,1.0,1.0,3.75,1.0,1.0
2013-02-25,1361750400,6001.0,43.239999999999995,1.0,1.0,5.0,48.370000000000005,1.0,1.0,8.0,30.455,1.0,1.0,7.0,25.59,1.0,1.0,1.0,6.515000000000001,1.0,1.0
2013-02-26,1361836800,6001.0,30.8,1.0,1.0,5.0,35.135,1.0,1.0,8.0,23.155,1.0,1.0,7.0,29.494999999999997,1.0,1.0,1.0,2.625,1.0,1.0
2013-02-27,1361923200,6001.0,17.189999999999998,1.0,1.0,5.0,19.985,1.0,1.0,8.0,30.525,1.0,1.0,7.0,30.21,1.0,1.0,1.0,1.33,1.0,1.0
2013-02-28,1362009600,6001.0,22.765,1.0,1.0,5.0,25.67,1.0,1.0,8.0,25.52,1.0,1.0,7.0,28.435000000000002,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-01,1362096000,6001.0,14.325,1.0,1.0,5.0,17.25,1.0,1.0,8.0,17.295,1.0,1.0,7.0,48.985,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-02,1362182400,6001.0,21.39,1.0,1.0,5.0,26.255000000000003,1.0,1.0,8.0,19.91,1.0,1.0,7.0,51.45,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-03,1362268800,6001.0,10.98,1.0,1.0,5.0,14.19,1.0,1.0,8.0,8.285,1.0,1.0,7.0,68.16499999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-04,1362355200,6001.0,19.935000000000002,1.0,1.0,5.0,29.25,1.0,1.0,8.0,35.265,1.0,1.0,7.0,34.75,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-05,1362441600,6001.0,22.284999999999997,1.0,1.0,5.0,31.174999999999997,1.0,1.0,8.0,33.235,1.0,1.0,7.0,42.629999999999995,1.0,1.0,1.0,2.83,1.0,1.0
2013-03-06,1362528000,6001.0,32.614999999999995,1.0,1.0,5.0,41.22,1.0,1.0,8.0,50.715,1.0,1.0,7.0,29.775,1.0,1.0,1.0,6.0600000000000005,1.0,1.0
2013-03-07,1362614400,6001.0,48.44499999999999,1.0,1.0,5.0,62.290000000000006,1.0,1.0,8.0,34.15,1.0,1.0,7.0,68.755,1.0,1.0,1.0,6.9350000000000005,1.0,1.0
2013-03-08,1362700800,6001.0,22.125,1.0,1.0,5.0,25.18,1.0,1.0,8.0,18.03,1.0,1.0,7.0,59.11,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-09,1362787200,6001.0,28.66,1.0,1.0,5.0,31.509999999999998,1.0,1.0,8.0,13.325,1.0,1.0,7.0,56.45,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-10,1362873600,6001.0,19.77,1.0,1.0,5.0,21.635,1.0,1.0,8.0,14.855,1.0,1.0,7.0,64.42,1.0,1.0,1.0,3.105,1.0,1.0
2013-03-11,1362960000,6001.0,22.18,1.0,1.0,5.0,25.825,1.0,1.0,8.0,24.759999999999998,1.0,1.0,7.0,61.69,1.0,1.0,1.0,3.95,1.0,1.0
2013-03-12,1363046400,6001.0,18.195,1.0,1.0,5.0,20.409999999999997,1.0,1.0,8.0,26.96,1.0,1.0,7.0,64.675,1.0,1.0,1.0,3.365,1.0,1.0
2013-03-13,1363132800,6001.0,17.225,1.0,1.0,5.0,21.744999999999997,1.0,1.0,8.0,26.985,1.0,1.0,7.0,59.849999999999994,1.0,1.0,1.0,2.695,1.0,1.0
2013-03-14,1363219200,6001.0,32.66,1.0,1.0,5.0,40.505,1.0,1.0,8.0,39.175,1.0,1.0,7.0,43.345,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-15,1363305600,6001.0,23.9,1.0,1.0,5.0,27.490000000000002,1.0,1.0,8.0,21.515,1.0,1.0,7.0,57.08,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-16,1363392000,6001.0,21.335,1.0,1.0,5.0,25.27,1.0,1.0,8.0,22.560000000000002,1.0,1.0,7.0,73.14,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-17,1363478400,6001.0,28.200000000000003,1.0,1.0,5.0,31.575,1.0,1.0,8.0,12.2,1.0,1.0,7.0,86.88499999999999,1.0,1.0,1.0,7.53,1.0,1.0
2013-03-18,1363564800,6001.0,34.739999999999995,1.0,1.0,5.0,41.144999999999996,1.0,1.0,8.0,26.215,1.0,1.0,7.0,78.925,1.0,1.0,1.0,10.77,1.0,1.0
2013-03-19,1363651200,6001.0,21.11,1.0,1.0,5.0,23.755000000000003,1.0,1.0,8.0,19.97,1.0,1.0,7.0,82.24000000000001,1.0,1.0,1.0,3.16,1.0,1.0
2013-03-20,1363737600,6001.0,16.605,1.0,1.0,5.0,17.83,1.0,1.0,8.0,17.74,1.0,1.0,7.0,81.07,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-21,1363824000,6001.0,28.79,1.0,1.0,5.0,31.310000000000002,1.0,1.0,8.0,18.255,1.0,1.0,7.0,78.03999999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-22,1363910400,6001.0,15.075,1.0,1.0,5.0,17.21,1.0,1.0,8.0,21.335,1.0,1.0,7.0,74.795,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-23,1363996800,6001.0,9.005,1.0,1.0,5.0,12.594999999999999,1.0,1.0,8.0,11.9,1.0,1.0,7.0,80.195,1.0,1.0,1.0,2.025,1.0,1.0
2013-03-24,1364083200,6001.0,14.495000000000001,1.0,1.0,5.0,17.89,1.0,1.0,8.0,11.915,1.0,1.0,7.0,94.105,1.0,1.0,1.0,4.32,1.0,1.0
2013-03-25,1364169600,6001.0,18.08,1.0,1.0,5.0,23.335,1.0,1.0,8.0,15.645,1.0,1.0,7.0,90.255,1.0,1.0,1.0,4.390000000000001,1.0,1.0
2013-03-26,1364256000,6001.0,12.030000000000001,1.0,1.0,5.0,15.515,1.0,1.0,8.0,19.759999999999998,1.0,1.0,7.0,91.06,1.0,1.0,1.0,3.425,1.0,1.0
2013-03-27,1364342400,6001.0,15.05,1.0,1.0,5.0,19.735,1.0,1.0,8.0,18.185000000000002,1.0,1.0,7.0,94.025,1.0,1.0,1.0,5.1,1.0,1.0
2013-03-28,1364428800,6001.0,28.09,1.0,1.0,5.0,33.685,1.0,1.0,8.0,18.66,1.0,1.0,7.0,99.57499999999999,1.0,1.0,1.0,8.18,1.0,1.0
2013-03-29,1364515200,6001.0,46.66,1.0,1.0,5.0,50.86,1.0,1.0,8.0,17.5,1.0,1.0,7.0,87.25,1.0,1.0,1.0,3.9450000000000003,1.0,1.0
2013-03-30,1364601600,6001.0,24.245,1.0,1.0,5.0,26.950000000000003,1.0,1.0,8.0,14.934999999999999,1.0,1.0,7.0,91.455,1.0,1.0,1.0,1.33,1.0,1.0
2013-03-31,1364688000,6001.0,14.235,1.0,1.0,5.0,15.434999999999999,1.0,1.0,8.0,10.829999999999998,1.0,1.0,7.0,96.35499999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-01,1364774400,6001.0,14.79,1.0,1.0,5.0,17.585,1.0,1.0,8.0,11.165,1.0,1.0,7.0,95.67,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-02,1364860800,6001.0,17.590000000000003,1.0,1.0,5.0,20.705,1.0,1.0,8.0,26.869999999999997,1.0,1.0,7.0,88.315,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-03,1364947200,6001.0,18.47,1.0,1.0,5.0,23.965,1.0,1.0,8.0,20.755000000000003,1.0,1.0,7.0,97.82,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-04,1365033600,6001.0,20.375,1.0,1.0,5.0,27.555,1.0,1.0,8.0,25.585,1.0,1.0,7.0,88.48,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-05,1365120000,6001.0,19.085,1.0,1.0,5.0,22.86,1.0,1.0,8.0,21.335,1.0,1.0,7.0,69.28999999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-06,1365206400,6001.0,12.435,1.0,1.0,5.0,15.535,1.0,1.0,8.0,15.450000000000001,1.0,1.0,7.0,86.745,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-07,1365292800,6001.0,12.455,1.0,1.0,5.0,18.21,1.0,1.0,8.0,25.09,1.0,1.0,7.0,69.895,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-08,1365379200,6001.0,21.545,1.0,1.0,5.0,28.314999999999998,1.0,1.0,8.0,20.005,1.0,1.0,7.0,83.28,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-09,1365465600,6001.0,34.5,1.0,1.0,5.0,45.95,1.0,1.0,8.0,16.925,1.0,1.0,7.0,82.67,1.0,1.0,1.0,4.04,1.0,1.0
2013-04-10,1365552000,6001.0,54.225,1.0,1.0,5.0,64.68,1.0,1.0,8.0,23.165,1.0,1.0,7.0,53.9,1.0,1.0,1.0,4.3100000000000005,1.0,1.0
2013-04-11,1365638400,6001.0,17.675,1.0,1.0,5.0,20.805,1.0,1.0,8.0,25.845,1.0,1.0,7.0,33.575,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-12,1365724800,6001.0,17.67,1.0,1.0,5.0,21.18,1.0,1.0,8.0,26.924999999999997,1.0,1.0,7.0,49.980000000000004,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-13,1365811200,6001.0,8.075,1.0,1.0,5.0,10.620000000000001,1.0,1.0,8.0,11.120000000000001,1.0,1.0,7.0,70.44,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-14,1365897600,6001.0,11.295,1.0,1.0,5.0,21.39,1.0,1.0,8.0,20.155,1.0,1.0,7.0,69.075,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-15,1365984000,6001.0,11.0,1.0,1.0,5.0,16.75,1.0,1.0,8.0,15.735,1.0,1.0,7.0,83.32,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-16,1366070400,6001.0,19.21,1.0,1.0,5.0,27.82,1.0,1.0,8.0,24.595,1.0,1.0,7.0,57.74,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-17,1366156800,6001.0,19.835,1.0,1.0,5.0,30.515,1.0,1.0,8.0,22.59,1.0,1.0,7.0,56.42,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-18,1366243200,6001.0,14.175,1.0,1.0,5.0,24.775,1.0,1.0,8.0,17.73,1.0,1.0,7.0,85.71000000000001,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-19,1366329600,6001.0,10.725,1.0,1.0,5.0,23.495,1.0,1.0,8.0,13.19,1.0,1.0,7.0,80.29499999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-20,1366416000,6001.0,10.39,1.0,1.0,5.0,18.869999999999997,1.0,1.0,8.0,9.275,1.0,1.0,7.0,70.32499999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-21,1366502400,6001.0,11.670000000000002,1.0,1.0,5.0,18.365000000000002,1.0,1.0,8.0,9.89,1.0,1.0,7.0,84.845,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-22,1366588800,6001.0,24.015,1.0,1.0,5.0,38.155,1.0,1.0,8.0,17.255,1.0,1.0,7.0,68.505,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-23,1366675200,6001.0,19.665,1.0,1.0,5.0,34.44,1.0,1.0,8.0,16.45,1.0,1.0,7.0,62.325,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-24,1366761600,6001.0,22.225,1.0,1.0,5.0,35.935,1.0,1.0,8.0,15.02,1.0,1.0,7.0,69.225,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-25,1366848000,6001.0,21.645,1.0,1.0,5.0,35.51,1.0,1.0,8.0,15.405000000000001,1.0,1.0,7.0,61.55,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-26,1366934400,6001.0,18.325,1.0,1.0,5.0,34.4,1.0,1.0,8.0,13.42,1.0,1.0,7.0,76.935,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-27,1367020800,6001.0,8.515,1.0,1.0,5.0,10.455,1.0,1.0,8.0,10.055,1.0,1.0,7.0,75.95,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-28,1367107200,6001.0,7.57,1.0,1.0,5.0,9.74,1.0,1.0,8.0,7.795,1.0,1.0,7.0,70.63,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-29,1367193600,6001.0,12.940000000000001,1.0,1.0,5.0,16.455,1.0,1.0,8.0,14.469999999999999,1.0,1.0,7.0,64.44999999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-04-30,1367280000,6001.0,13.515,1.0,1.0,5.0,18.945,1.0,1.0,8.0,17.130000000000003,1.0,1.0,7.0,73.07,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-01,1367366400,6001.0,11.26,1.0,1.0,5.0,18.58,1.0,1.0,8.0,11.155000000000001,1.0,1.0,7.0,75.5,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-02,1367452800,6001.0,19.685000000000002,1.0,1.0,5.0,30.384999999999998,1.0,1.0,8.0,22.995,1.0,1.0,7.0,73.785,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-03,1367539200,6001.0,8.575,1.0,1.0,5.0,17.685000000000002,1.0,1.0,8.0,17.884999999999998,1.0,1.0,7.0,80.19,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-04,1367625600,6001.0,9.8,1.0,1.0,5.0,18.93,1.0,1.0,8.0,19.35,1.0,1.0,7.0,78.785,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-05,1367712000,6001.0,11.145,1.0,1.0,5.0,24.77,1.0,1.0,8.0,11.66,1.0,1.0,7.0,77.31,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-06,1367798400,6001.0,16.79,1.0,1.0,5.0,35.53,1.0,1.0,8.0,19.22,1.0,1.0,7.0,77.785,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-07,1367884800,6001.0,23.515,1.0,1.0,5.0,35.510000000000005,1.0,1.0,8.0,16.875,1.0,1.0,7.0,75.75999999999999,1.0,1.0,1.0,2.085,1.0,1.0
2013-05-08,1367971200,6001.0,22.91,1.0,1.0,5.0,28.17,1.0,1.0,8.0,17.119999999999997,1.0,1.0,7.0,36.129999999999995,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-09,1368057600,6001.0,13.579999999999998,1.0,1.0,5.0,17.439999999999998,1.0,1.0,8.0,15.129999999999999,1.0,1.0,7.0,45.75,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-10,1368144000,6001.0,12.425,1.0,1.0,5.0,16.869999999999997,1.0,1.0,8.0,15.25,1.0,1.0,7.0,45.885,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-11,1368230400,6001.0,17.155,1.0,1.0,5.0,23.58,1.0,1.0,8.0,17.04,1.0,1.0,7.0,46.755,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-12,1368316800,6001.0,7.005000000000001,1.0,1.0,5.0,9.04,1.0,1.0,8.0,11.015,1.0,1.0,7.0,62.6,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-13,1368403200,6001.0,8.055,1.0,1.0,5.0,11.094999999999999,1.0,1.0,8.0,16.165,1.0,1.0,7.0,48.0,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-14,1368489600,6001.0,9.805,1.0,1.0,5.0,13.399999999999999,1.0,1.0,8.0,17.835,1.0,1.0,7.0,53.385000000000005,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-15,1368576000,6001.0,10.08,1.0,1.0,5.0,19.185000000000002,1.0,1.0,8.0,14.5,1.0,1.0,7.0,84.36500000000001,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-16,1368662400,6001.0,10.370000000000001,1.0,1.0,5.0,26.705,1.0,1.0,8.0,13.795,1.0,1.0,7.0,93.765,1.0,1.0,1.0,2.48,1.0,1.0
2013-05-17,1368748800,6001.0,10.690000000000001,1.0,1.0,5.0,25.075,1.0,1.0,8.0,16.765,1.0,1.0,7.0,78.78,1.0,1.0,1.0,2.26,1.0,1.0
2013-05-18,1368835200,6001.0,13.92,1.0,1.0,5.0,16.035,1.0,1.0,8.0,15.844999999999999,1.0,1.0,7.0,44.935,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-19,1368921600,6001.0,10.105,1.0,1.0,5.0,13.765,1.0,1.0,8.0,8.485,1.0,1.0,7.0,75.22999999999999,1.0,1.0,1.0,1.33,1.0,1.0
2013-05-20,1369008000,6001.0,1.83,1.0,1.0,5.0,7.62,1.0,1.0,8.0,8.995,1.0,1.0,7.0,64.03999999999999,1.0,1.0,1.0,1.33,1.0,1.0
